Sucursal,Producto,Año,Mes,Unidades_vendidas,Ingreso_total,Costo_total
Sucursal Centro,Merlot,2024,2,3764,13957682.18,10535684.03
Sucursal Centro,Pinot Noir,2024,2,5971,57935186.59,40706840.41
Sucursal Centro,Chardonnay,2024,2,6341,38406990.19,27103771.26
Sucursal Centro,Sauvignon Blanc,2024,2,3574,13062416.25,8962646.12
Sucursal Sur,Cabernet Sauvignon,2024,2,7876,52750045.14,32037393.84
Sucursal Sur,Merlot,2024,2,3984,14066417.21,9548831.0
Sucursal Sur,Pinot Noir,2024,2,6083,60875197.94,44796950.98
Sucursal Sur,Chardonnay,2024,2,7195,43834126.44,35043161.32
Sucursal Sur,Sauvignon Blanc,2024,2,3708,13191290.74,10213001.2
Sucursal Norte,Cabernet Sauvignon,2024,3,7459,45576984.39,32443026.64
Sucursal Norte,Merlot,2024,3,4140,14720285.52,11061191.13
Sucursal Norte,Pinot Noir,2024,3,5915,54141323.36,40275249.21
Sucursal Norte,Chardonnay,2024,3,7142,41782170.25,31131100.48
Sucursal Norte,Sauvignon Blanc,2024,3,3306,12729364.27,8082765.21
Sucursal Centro,Cabernet Sauvignon,2024,3,7516,44261450.58,30586534.68
Sucursal Centro,Merlot,2024,3,4203,16349632.32,10904126.85
Sucursal Centro,Pinot Noir,2024,3,5609,51776821.36,31832337.39
Sucursal Centro,Chardonnay,2024,3,5942,37865832.6,26004346.72
Sucursal Centro,Sauvignon Blanc,2024,3,3240,12028810.67,8607522.34
Sucursal Sur,Cabernet Sauvignon,2024,3,8034,45450644.6,29200816.3
Sucursal Sur,Merlot,2024,3,4117,15551033.23,11522237.66
Sucursal Sur,Pinot Noir,2024,3,5759,58624081.53,44169232.68
Sucursal Sur,Chardonnay,2024,3,6536,41403740.28,28695683.14
Sucursal Sur,Sauvignon Blanc,2024,3,3324,12779516.29,8825271.48
Sucursal Norte,Cabernet Sauvignon,2024,4,7261,41856436.76,31879600.27
Sucursal Norte,Merlot,2024,4,4177,15313511.01,9239847.13
Sucursal Norte,Pinot Noir,2024,4,5877,60317945.94,46690376.64
Sucursal Norte,Chardonnay,2024,4,6921,38921041.9,26345490.92
Sucursal Norte,Sauvignon Blanc,2024,4,3670,14802669.91,9784310.91
Sucursal Centro,Cabernet Sauvignon,2024,4,6740,45617775.1,29600495.2
Sucursal Centro,Merlot,2024,4,3975,13126846.7,8379933.92
Sucursal Centro,Pinot Noir,2024,4,6152,64481275.05,45986075.92
Sucursal Centro,Chardonnay,2024,4,6986,38122422.84,24536709.97
Sucursal Centro,Sauvignon Blanc,2024,4,3209,11951854.5,9054054.46
Sucursal Sur,Cabernet Sauvignon,2024,4,7014,45728124.82,36500518.41
Sucursal Sur,Merlot,2024,4,3818,14789879.08,9156097.87
Sucursal Sur,Pinot Noir,2024,4,6704,67526779.98,49153821.09
Sucursal Sur,Chardonnay,2024,4,7214,39745983.28,28960469.62
Sucursal Sur,Sauvignon Blanc,2024,4,3358,11986934.93,7332978.43
Sucursal Norte,Cabernet Sauvignon,2024,5,7976,48191778.78,29220418.81
Sucursal Norte,Merlot,2024,5,4217,14038903.66,9990874.44
Sucursal Norte,Pinot Noir,2024,5,6652,59899883.79,37446023.63
Sucursal Norte,Chardonnay,2024,5,6660,40909533.66,29776332.42
Sucursal Norte,Sauvignon Blanc,2024,5,3623,12424683.71,7695562.61
Sucursal Centro,Cabernet Sauvignon,2024,5,6759,38656302.87,28349253.56
Sucursal Centro,Merlot,2024,5,3614,14276096.19,9101237.19
Sucursal Centro,Pinot Noir,2024,5,5968,64036749.36,49604617.95
Sucursal Centro,Chardonnay,2024,5,6451,36501452.46,27004918.09
Sucursal Centro,Sauvignon Blanc,2024,5,3617,13428799.66,9005114.35
Sucursal Sur,Cabernet Sauvignon,2024,5,6977,47613780.38,32595885.19
Sucursal Sur,Merlot,2024,5,4033,15517372.61,11017328.49
Sucursal Sur,Pinot Noir,2024,5,5815,62506276.54,42999325.83
Sucursal Sur,Chardonnay,2024,5,7058,39664847.13,24778153.04
Sucursal Sur,Sauvignon Blanc,2024,5,3744,13168387.39,9099657.04
Sucursal Norte,Cabernet Sauvignon,2024,6,7535,48947278.3,31219529.69
Sucursal Norte,Merlot,2024,6,3913,13050889.1,8049543.67
Sucursal Norte,Pinot Noir,2024,6,5898,56367522.05,34752992.64
Sucursal Norte,Chardonnay,2024,6,6956,42023615.49,26586152.03
Sucursal Norte,Sauvignon Blanc,2024,6,3193,11664008.87,9031758.49
Sucursal Centro,Cabernet Sauvignon,2024,6,6877,46438961.92,32296984.57
Sucursal Centro,Merlot,2024,6,4096,15920179.03,10313337.97
Sucursal Centro,Pinot Noir,2024,6,5981,63486078.91,42375072.46
Sucursal Centro,Chardonnay,2024,6,6902,36698174.11,25617259.53
Sucursal Centro,Sauvignon Blanc,2024,6,3234,11127378.49,7724729.58
Sucursal Sur,Cabernet Sauvignon,2024,6,7145,41886608.87,32594890.97
Sucursal Sur,Merlot,2024,6,3754,14407222.03,10994078.57
Sucursal Sur,Pinot Noir,2024,6,6398,60503539.89,45377500.87
Sucursal Sur,Chardonnay,2024,6,6520,40383603.8,27739708.26
Sucursal Sur,Sauvignon Blanc,2024,6,3154,11931593.0,8331560.01
Sucursal Norte,Cabernet Sauvignon,2024,7,7808,43875424.56,27141442.92
Sucursal Norte,Merlot,2024,7,3756,12957293.46,8895512.66
Sucursal Norte,Pinot Noir,2024,7,5768,55823981.76,41826847.14
Sucursal Norte,Chardonnay,2024,7,6240,36765779.25,24181399.96
Sucursal Norte,Sauvignon Blanc,2024,7,3430,12283221.88,7813215.97
Sucursal Centro,Cabernet Sauvignon,2024,7,7471,46475367.41,30272341.2
Sucursal Centro,Merlot,2024,7,3738,12790236.51,9258710.75
Sucursal Centro,Pinot Noir,2024,7,6356,61747798.69,47359367.25
Sucursal Centro,Chardonnay,2024,7,7183,38755586.46,26613091.06
Sucursal Centro,Sauvignon Blanc,2024,7,3698,12734914.18,8899968.45
Sucursal Sur,Cabernet Sauvignon,2024,7,7682,44290707.75,33414272.26
Sucursal Sur,Merlot,2024,7,3753,12960794.76,8498772.12
Sucursal Sur,Pinot Noir,2024,7,6068,64533774.86,46412913.33
Sucursal Sur,Chardonnay,2024,7,6056,35490121.68,23536911.17
Sucursal Sur,Sauvignon Blanc,2024,7,3597,13550316.47,9831505.08
Sucursal Norte,Cabernet Sauvignon,2024,8,6806,39870255.94,27920270.73
Sucursal Norte,Merlot,2024,8,4201,15650005.25,12109728.93
Sucursal Norte,Pinot Noir,2024,8,6690,63936709.46,40585634.38
Sucursal Norte,Chardonnay,2024,8,6964,36458202.15,23924366.4
Sucursal Norte,Sauvignon Blanc,2024,8,3158,12117778.37,8875246.19
Sucursal Centro,Cabernet Sauvignon,2024,8,7953,49751555.5,34356919.92
Sucursal Centro,Merlot,2024,8,3621,14239491.88,11028531.98
Sucursal Centro,Pinot Noir,2024,8,6258,64808773.39,50914877.56
Sucursal Centro,Chardonnay,2024,8,6499,34201510.12,22166109.12
Sucursal Centro,Sauvignon Blanc,2024,8,3372,12526818.53,8598096.49
Sucursal Sur,Cabernet Sauvignon,2024,8,7885,51517695.01,31004195.73
Sucursal Sur,Merlot,2024,8,3992,14208225.01,9505261.18
Sucursal Sur,Pinot Noir,2024,8,5866,53037190.95,34902209.75
Sucursal Sur,Chardonnay,2024,8,6406,38171990.98,27061712.46
Sucursal Sur,Sauvignon Blanc,2024,8,3846,14567372.94,11307313.9
Sucursal Norte,Cabernet Sauvignon,2024,9,7271,46031946.17,33297576.3
Sucursal Norte,Merlot,2024,9,4134,16587924.23,10022370.17
Sucursal Norte,Pinot Noir,2024,9,5954,63103413.75,43444594.36
Sucursal Norte,Chardonnay,2024,9,6417,36286447.93,24147610.49
Sucursal Norte,Sauvignon Blanc,2024,9,3692,12907930.42,9733734.42
Sucursal Centro,Cabernet Sauvignon,2024,9,7028,41570118.6,27564179.16
Sucursal Centro,Merlot,2024,9,3866,15031990.51,9122096.79
Sucursal Centro,Pinot Noir,2024,9,6613,67777998.03,48383312.48
Sucursal Centro,Chardonnay,2024,9,6122,34833196.92,24490380.09
Sucursal Centro,Sauvignon Blanc,2024,9,3346,13280243.05,8334868.65
Sucursal Sur,Cabernet Sauvignon,2024,9,7769,48357482.12,31370639.9
Sucursal Sur,Merlot,2024,9,4093,15453413.54,9941614.46
Sucursal Sur,Pinot Noir,2024,9,6813,66634315.88,50089865.1
Sucursal Sur,Chardonnay,2024,9,6055,34134133.1,24166699.59
Sucursal Sur,Sauvignon Blanc,2024,9,3499,14252000.73,8996720.59
Sucursal Norte,Cabernet Sauvignon,2024,10,7818,44625827.97,33636840.14
Sucursal Norte,Merlot,2024,10,3826,12816424.6,7931631.45
Sucursal Norte,Pinot Noir,2024,10,6416,60486797.6,47600493.96
Sucursal Norte,Chardonnay,2024,10,6922,39861401.16,27677084.83
Sucursal Norte,Sauvignon Blanc,2024,10,3539,12752497.49,9742117.27
Sucursal Centro,Cabernet Sauvignon,2024,10,7841,45849110.16,32604774.98
Sucursal Centro,Merlot,2024,10,4116,14102479.4,8878353.85
Sucursal Centro,Pinot Noir,2024,10,6290,57290139.13,34579486.75
Sucursal Centro,Chardonnay,2024,10,6062,38312235.74,28948301.56
Sucursal Centro,Sauvignon Blanc,2024,10,3535,12728941.26,9051888.58
Sucursal Sur,Cabernet Sauvignon,2024,10,6716,39434013.27,24210811.26
Sucursal Sur,Merlot,2024,10,4292,14603012.24,11322637.17
Sucursal Sur,Pinot Noir,2024,10,6002,55510963.65,43686614.02
Sucursal Sur,Chardonnay,2024,10,7210,42423630.37,29254606.62
Sucursal Sur,Sauvignon Blanc,2024,10,3600,13813683.17,8382443.15
Sucursal Norte,Cabernet Sauvignon,2024,11,7651,46156437.89,32223994.58
Sucursal Norte,Merlot,2024,11,4079,15397709.58,11521854.53
Sucursal Norte,Pinot Noir,2024,11,6296,57890847.61,45350294.81
Sucursal Norte,Chardonnay,2024,11,6875,39831755.2,29964003.76
Sucursal Norte,Sauvignon Blanc,2024,11,3833,13276097.03,8339215.42
Sucursal Centro,Cabernet Sauvignon,2024,11,7246,41501709.8,31316603.47
Sucursal Centro,Merlot,2024,11,4288,16316010.93,12999228.83
Sucursal Centro,Pinot Noir,2024,11,6120,63746101.04,50474861.66
Sucursal Centro,Chardonnay,2024,11,5976,35984190.07,27821430.93
Sucursal Centro,Sauvignon Blanc,2024,11,3696,14995969.14,9179645.71
Sucursal Sur,Cabernet Sauvignon,2024,11,7835,50248104.67,30704052.24
Sucursal Sur,Merlot,2024,11,3851,14562226.81,10223417.67
Sucursal Sur,Pinot Noir,2024,11,6652,64279931.75,39052197.98
Sucursal Sur,Chardonnay,2024,11,5975,35165977.67,22230464.96
Sucursal Sur,Sauvignon Blanc,2024,11,3624,13342117.78,9157277.16
Sucursal Norte,Cabernet Sauvignon,2024,12,7823,49148642.49,37327241.7
Sucursal Norte,Merlot,2024,12,4358,14964354.65,10597176.25
Sucursal Norte,Pinot Noir,2024,12,5737,54001439.34,35653385.73
Sucursal Norte,Chardonnay,2024,12,6141,38743556.75,28825965.25
Sucursal Norte,Sauvignon Blanc,2024,12,3720,14331283.18,10920258.5
Sucursal Centro,Cabernet Sauvignon,2024,12,7221,41789154.69,26052197.0
Sucursal Centro,Merlot,2024,12,3600,12122677.8,7850504.99
Sucursal Centro,Pinot Noir,2024,12,6813,69789615.52,45246047.32
Sucursal Centro,Chardonnay,2024,12,6121,38394267.39,25609614.8
Sucursal Centro,Sauvignon Blanc,2024,12,3192,12605659.17,7703204.55
Sucursal Sur,Cabernet Sauvignon,2024,12,6741,40639342.09,32053367.96
Sucursal Sur,Merlot,2024,12,3981,15274765.24,11774666.88
Sucursal Sur,Pinot Noir,2024,12,5755,60955198.62,39850831.11
Sucursal Sur,Chardonnay,2024,12,6327,39915356.3,28843769.55
Sucursal Sur,Sauvignon Blanc,2024,12,3164,12353352.42,8295690.57
