Sucursal,Producto,Año,Mes,Unidades_vendidas,Ingreso_total,Costo_total
Sucursal Norte,Coca Cola,2024,7,15869,99008371.55,73480214.46
Sucursal Norte,Fanta,2024,7,790,595588.29,402441.13
Sucursal Norte,Sprite,2024,7,5013,15033324.96,9503357.48
Sucursal Norte,7 Up,2024,7,5455,8160692.12,6509921.76
Sucursal Norte,Pepsi,2024,7,7460,23770965.4,16950030.55
Sucursal Centro,Coca Cola,2024,7,15829,89686750.42,63208010.59
Sucursal Centro,Fanta,2024,7,855,642389.73,513306.02
Sucursal Centro,Sprite,2024,7,5210,13946697.54,10500426.29
Sucursal Centro,7 Up,2024,7,5476,7744511.8,5649229.22
Sucursal Centro,Pepsi,2024,7,8002,25568941.0,18183349.13
Sucursal Sur,Coca Cola,2024,7,14690,86436640.03,63536494.38
Sucursal Sur,Fanta,2024,7,882,667729.23,406518.98
Sucursal Sur,Sprite,2024,7,5242,14809689.87,9479106.25
Sucursal Sur,7 Up,2024,7,5217,7213346.55,5581754.8
Sucursal Sur,Pepsi,2024,7,7285,26488998.61,16213836.92
Sucursal Norte,Coca Cola,2024,8,15445,86981650.87,58832512.42
Sucursal Norte,Fanta,2024,8,858,643351.85,391932.04
Sucursal Norte,Sprite,2024,8,4948,12975595.18,10248223.58
Sucursal Norte,7 Up,2024,8,5443,8778727.12,6517011.04
Sucursal Norte,Pepsi,2024,8,8159,26621628.8,19409502.28
Sucursal Centro,Coca Cola,2024,8,14997,82260117.58,54144727.19
Sucursal Centro,Fanta,2024,8,895,711943.5,568713.16
Sucursal Centro,Sprite,2024,8,5106,14499836.76,11377559.98
Sucursal Centro,7 Up,2024,8,5233,7617813.51,5164642.95
Sucursal Centro,Pepsi,2024,8,7396,24547654.86,16795434.6
Sucursal Sur,Coca Cola,2024,8,14601,81319875.99,62921747.79
Sucursal Sur,Fanta,2024,8,878,687773.62,536932.97
Sucursal Sur,Sprite,2024,8,5615,16752862.83,12896766.04
Sucursal Sur,7 Up,2024,8,4875,7496562.03,4777640.3
Sucursal Sur,Pepsi,2024,8,7512,25283755.39,16366889.45
Sucursal Norte,Coca Cola,2024,9,13365,81840191.57,63478032.07
Sucursal Norte,Fanta,2024,9,824,651925.56,503850.66
Sucursal Norte,Sprite,2024,9,5501,13997147.46,9617719.0
Sucursal Norte,7 Up,2024,9,5163,7441384.71,5522427.92
Sucursal Norte,Pepsi,2024,9,8429,31340725.84,24951041.49
Sucursal Centro,Coca Cola,2024,9,13852,86501215.82,60477604.71
Sucursal Centro,Fanta,2024,9,758,597107.53,386230.01
Sucursal Centro,Sprite,2024,9,4771,14050221.84,9253748.19
Sucursal Centro,7 Up,2024,9,5257,8284567.37,6411454.27
Sucursal Centro,Pepsi,2024,9,8291,26598484.38,18608770.78
Sucursal Sur,Coca Cola,2024,9,15647,95970718.55,76332532.85
Sucursal Sur,Fanta,2024,9,739,536629.94,425092.8
Sucursal Sur,Sprite,2024,9,5456,15534196.25,9811507.78
Sucursal Sur,7 Up,2024,9,4883,7074926.44,4891895.46
Sucursal Sur,Pepsi,2024,9,8655,29926992.01,22892775.22
Sucursal Norte,Coca Cola,2024,10,13758,80891340.79,54234536.35
Sucursal Norte,Fanta,2024,10,780,588208.19,458307.73
Sucursal Norte,Sprite,2024,10,5177,13428862.02,8826820.0
Sucursal Norte,7 Up,2024,10,5357,8451824.4,5665508.47
Sucursal Norte,Pepsi,2024,10,7513,29051165.32,19191219.94
Sucursal Centro,Coca Cola,2024,10,15781,96878200.01,76796123.49
Sucursal Centro,Fanta,2024,10,891,652602.63,475074.63
Sucursal Centro,Sprite,2024,10,5699,15618971.29,11065473.19
Sucursal Centro,7 Up,2024,10,5527,9084805.44,5700804.04
Sucursal Centro,Pepsi,2024,10,7706,28657670.29,18536266.24
Sucursal Sur,Coca Cola,2024,10,15551,93476027.4,58957162.82
Sucursal Sur,Fanta,2024,10,745,525679.01,393489.22
Sucursal Sur,Sprite,2024,10,5251,14759485.58,9834921.05
Sucursal Sur,7 Up,2024,10,4663,7559458.15,5677903.69
Sucursal Sur,Pepsi,2024,10,8147,29171990.11,21015039.0
Sucursal Norte,Coca Cola,2024,11,13434,72828191.19,43872230.19
Sucursal Norte,Fanta,2024,11,792,577291.06,410251.15
Sucursal Norte,Sprite,2024,11,4956,12806471.85,9305571.61
Sucursal Norte,7 Up,2024,11,5484,7977133.3,4849761.59
Sucursal Norte,Pepsi,2024,11,8256,26990133.57,16923149.12
Sucursal Centro,Coca Cola,2024,11,14451,89469425.87,64789298.49
Sucursal Centro,Fanta,2024,11,750,512155.2,405974.82
Sucursal Centro,Sprite,2024,11,5696,15230598.65,10000537.24
Sucursal Centro,7 Up,2024,11,4726,7464436.35,5190303.18
Sucursal Centro,Pepsi,2024,11,7430,24554853.69,19112405.65
Sucursal Sur,Coca Cola,2024,11,15767,97044214.94,76854748.17
Sucursal Sur,Fanta,2024,11,859,661294.84,516685.11
Sucursal Sur,Sprite,2024,11,5582,16818353.74,11101339.35
Sucursal Sur,7 Up,2024,11,4946,8064283.25,5101002.59
Sucursal Sur,Pepsi,2024,11,8465,29649117.67,20451771.07
Sucursal Norte,Coca Cola,2024,12,14579,80069248.39,48240687.69
Sucursal Norte,Fanta,2024,12,847,644607.28,441425.38
Sucursal Norte,Sprite,2024,12,5265,15913731.75,12092727.45
Sucursal Norte,7 Up,2024,12,5410,7735167.79,6016982.59
Sucursal Norte,Pepsi,2024,12,8433,30815782.95,19402283.27
Sucursal Centro,Coca Cola,2024,12,16032,93587056.55,59191697.85
Sucursal Centro,Fanta,2024,12,891,617335.49,420965.74
Sucursal Centro,Sprite,2024,12,5227,13824652.47,10232614.62
Sucursal Centro,7 Up,2024,12,4816,7092962.7,5368885.58
Sucursal Centro,Pepsi,2024,12,8406,27464592.86,21216672.15
Sucursal Sur,Coca Cola,2024,12,13306,81803889.51,57205657.31
Sucursal Sur,Fanta,2024,12,863,637190.67,495950.27
Sucursal Sur,Sprite,2024,12,5747,16096500.69,12373340.49
Sucursal Sur,7 Up,2024,12,5377,7472340.72,5036238.89
Sucursal Sur,Pepsi,2024,12,8040,31089724.45,23198021.15
