Sucursal,Producto,Año,Mes,Unidades_vendidas,Ingreso_total,Costo_total
Sucursal Centro,Merlot,2024,2,4064,15223188.36,10903922.5
Sucursal Centro,Pinot Noir,2024,2,6593,60027756.45,46335933.11
Sucursal Centro,Chardonnay,2024,2,7045,37995390.7,25968969.79
Sucursal Centro,Sauvignon Blanc,2024,2,3719,13471520.78,9400562.55
Sucursal Sur,Cabernet Sauvignon,2024,2,6657,42542760.96,33329025.86
Sucursal Sur,Merlot,2024,2,4168,14379247.67,10402491.7
Sucursal Sur,Pinot Noir,2024,2,6780,72370584.05,55123652.27
Sucursal Sur,Chardonnay,2024,2,6963,42975559.03,31777533.16
Sucursal Sur,Sauvignon Blanc,2024,2,3373,11984191.88,8381315.12
Sucursal Norte,Cabernet Sauvignon,2024,3,6969,43435106.39,28705491.1
Sucursal Norte,Merlot,2024,3,4145,14703193.54,11762070.92
Sucursal Norte,Pinot Noir,2024,3,6326,57037586.11,44077400.61
Sucursal Norte,Chardonnay,2024,3,5946,34680151.63,23949189.1
Sucursal Norte,Sauvignon Blanc,2024,3,3407,12762890.49,10090594.48
Sucursal Centro,Cabernet Sauvignon,2024,3,7413,48780608.56,35339188.0
Sucursal Centro,Merlot,2024,3,4383,14565385.42,11472684.45
Sucursal Centro,Pinot Noir,2024,3,6707,73316072.51,57197442.45
Sucursal Centro,Chardonnay,2024,3,7009,40255780.45,26941461.62
Sucursal Centro,Sauvignon Blanc,2024,3,3387,12603641.46,8518148.47
Sucursal Sur,Cabernet Sauvignon,2024,3,7147,48784804.42,34156177.26
Sucursal Sur,Merlot,2024,3,4374,15636948.05,11516768.03
Sucursal Sur,Pinot Noir,2024,3,5928,60868065.8,40743010.63
Sucursal Sur,Chardonnay,2024,3,6980,39744506.75,28016654.91
Sucursal Sur,Sauvignon Blanc,2024,3,3485,13777763.16,8979401.88
Sucursal Norte,Cabernet Sauvignon,2024,4,6688,38541055.85,28080898.87
Sucursal Norte,Merlot,2024,4,3627,12361107.72,9261392.66
Sucursal Norte,Pinot Noir,2024,4,6374,66772802.12,52465546.73
Sucursal Norte,Chardonnay,2024,4,7016,44620235.63,32631422.68
Sucursal Norte,Sauvignon Blanc,2024,4,3443,13295881.23,10292689.57
Sucursal Centro,Cabernet Sauvignon,2024,4,6827,40830511.31,27876015.67
Sucursal Centro,Merlot,2024,4,4078,15141148.09,11891492.46
Sucursal Centro,Pinot Noir,2024,4,6797,62505638.46,42262837.18
Sucursal Centro,Chardonnay,2024,4,6826,40807729.98,28920130.59
Sucursal Centro,Sauvignon Blanc,2024,4,3152,12208355.66,8606996.61
Sucursal Sur,Cabernet Sauvignon,2024,4,7961,44846144.41,33277747.96
Sucursal Sur,Merlot,2024,4,4395,15986947.47,12486300.02
Sucursal Sur,Pinot Noir,2024,4,6527,68441092.36,48286555.22
Sucursal Sur,Chardonnay,2024,4,6121,36611764.24,22791806.35
Sucursal Sur,Sauvignon Blanc,2024,4,3565,12637287.8,9522967.47
Sucursal Norte,Cabernet Sauvignon,2024,5,7518,50874191.43,35643159.2
Sucursal Norte,Merlot,2024,5,3608,13962188.66,9291896.42
Sucursal Norte,Pinot Noir,2024,5,6262,60485286.06,37156814.27
Sucursal Norte,Chardonnay,2024,5,7031,38847764.41,28354683.13
Sucursal Norte,Sauvignon Blanc,2024,5,3660,12682819.4,9312429.54
Sucursal Centro,Cabernet Sauvignon,2024,5,6847,44588325.58,28848755.41
Sucursal Centro,Merlot,2024,5,3881,15595586.82,12359042.25
Sucursal Centro,Pinot Noir,2024,5,5998,55928491.62,35511150.82
Sucursal Centro,Chardonnay,2024,5,6454,36334752.76,24765813.25
Sucursal Centro,Sauvignon Blanc,2024,5,3613,12441726.76,7475596.79
Sucursal Sur,Cabernet Sauvignon,2024,5,6683,44313088.86,32610407.48
Sucursal Sur,Merlot,2024,5,3784,12721072.58,8761823.71
Sucursal Sur,Pinot Noir,2024,5,6527,63179999.25,49820750.18
Sucursal Sur,Chardonnay,2024,5,7230,43306050.12,31528995.05
Sucursal Sur,Sauvignon Blanc,2024,5,3663,14765804.4,11272722.25
Sucursal Norte,Cabernet Sauvignon,2024,6,7708,52307716.62,40200827.94
Sucursal Norte,Merlot,2024,6,4362,16626065.58,12043321.63
Sucursal Norte,Pinot Noir,2024,6,6186,62366356.49,44342641.81
Sucursal Norte,Chardonnay,2024,6,6632,35815966.3,26802298.84
Sucursal Norte,Sauvignon Blanc,2024,6,3167,12118255.01,7366950.18
Sucursal Centro,Cabernet Sauvignon,2024,6,7776,51094104.39,30954314.77
Sucursal Centro,Merlot,2024,6,3797,14102180.74,9366907.37
Sucursal Centro,Pinot Noir,2024,6,5700,58615132.24,39857415.64
Sucursal Centro,Chardonnay,2024,6,6545,41382982.09,28073358.71
Sucursal Centro,Sauvignon Blanc,2024,6,3604,12472015.3,8646033.75
Sucursal Sur,Cabernet Sauvignon,2024,6,7657,46289160.41,34989082.7
Sucursal Sur,Merlot,2024,6,4203,15759422.18,11637638.4
Sucursal Sur,Pinot Noir,2024,6,6185,63545933.42,48037539.33
Sucursal Sur,Chardonnay,2024,6,7212,39642796.62,30333632.28
Sucursal Sur,Sauvignon Blanc,2024,6,3345,13639149.7,9141637.06
Sucursal Norte,Cabernet Sauvignon,2024,7,7876,47169522.99,30097736.18
Sucursal Norte,Merlot,2024,7,3694,14049381.05,10330065.07
Sucursal Norte,Pinot Noir,2024,7,5607,55351367.64,33229347.3
Sucursal Norte,Chardonnay,2024,7,7195,44461076.65,30069734.58
Sucursal Norte,Sauvignon Blanc,2024,7,3724,14455476.74,11421577.13
Sucursal Centro,Cabernet Sauvignon,2024,7,7800,45001107.38,30591390.49
Sucursal Centro,Merlot,2024,7,4058,13625587.51,9705927.89
Sucursal Centro,Pinot Noir,2024,7,5776,52267807.47,33733309.64
Sucursal Centro,Chardonnay,2024,7,6716,42332885.47,25475316.05
Sucursal Centro,Sauvignon Blanc,2024,7,3622,13629197.72,9932680.11
Sucursal Sur,Cabernet Sauvignon,2024,7,7906,51241433.21,32475952.32
Sucursal Sur,Merlot,2024,7,3683,14236030.41,9059118.71
Sucursal Sur,Pinot Noir,2024,7,6397,64804999.33,39469236.15
Sucursal Sur,Chardonnay,2024,7,6911,37633191.16,24707872.3
Sucursal Sur,Sauvignon Blanc,2024,7,3505,14595611.13,8769094.93
Sucursal Norte,Cabernet Sauvignon,2024,8,6878,43503881.2,29835085.21
Sucursal Norte,Merlot,2024,8,3756,14270861.37,8940085.8
Sucursal Norte,Pinot Noir,2024,8,6434,68970004.1,50246286.66
Sucursal Norte,Chardonnay,2024,8,6206,36213933.28,25854347.97
Sucursal Norte,Sauvignon Blanc,2024,8,3668,14749057.46,9815083.35
Sucursal Centro,Cabernet Sauvignon,2024,8,6733,40041476.91,27362439.77
Sucursal Centro,Merlot,2024,8,3829,13335468.71,10576644.32
Sucursal Centro,Pinot Noir,2024,8,6329,58824980.31,38161714.72
Sucursal Centro,Chardonnay,2024,8,6995,44392032.51,33827332.86
Sucursal Centro,Sauvignon Blanc,2024,8,3381,12290168.78,7863374.66
Sucursal Sur,Cabernet Sauvignon,2024,8,7631,45238896.13,31482072.77
Sucursal Sur,Merlot,2024,8,4201,14805183.17,11430976.11
Sucursal Sur,Pinot Noir,2024,8,6652,64067426.95,38963151.38
Sucursal Sur,Chardonnay,2024,8,6453,35998325.94,25196273.82
Sucursal Sur,Sauvignon Blanc,2024,8,3807,13341292.47,10199958.31
Sucursal Norte,Cabernet Sauvignon,2024,9,7598,44296153.15,32036414.08
Sucursal Norte,Merlot,2024,9,4064,14488697.53,10298007.78
Sucursal Norte,Pinot Noir,2024,9,6132,59496199.15,36301177.23
Sucursal Norte,Chardonnay,2024,9,6144,36717271.29,24023547.53
Sucursal Norte,Sauvignon Blanc,2024,9,3531,13572098.7,9392391.19
Sucursal Centro,Cabernet Sauvignon,2024,9,6991,44517708.74,32867839.96
Sucursal Centro,Merlot,2024,9,4252,14643304.42,9722434.5
Sucursal Centro,Pinot Noir,2024,9,6828,66114355.23,49115314.47
Sucursal Centro,Chardonnay,2024,9,7140,40107096.1,24704066.06
Sucursal Centro,Sauvignon Blanc,2024,9,3822,13902945.37,9022355.7
Sucursal Sur,Cabernet Sauvignon,2024,9,6613,42841611.62,33248083.9
Sucursal Sur,Merlot,2024,9,3842,13671384.18,9992489.24
Sucursal Sur,Pinot Noir,2024,9,5752,58606206.55,39415509.1
Sucursal Sur,Chardonnay,2024,9,6270,36278042.61,26583300.63
Sucursal Sur,Sauvignon Blanc,2024,9,3406,12444314.1,9049844.49
Sucursal Norte,Cabernet Sauvignon,2024,10,7473,42090232.19,32795216.53
Sucursal Norte,Merlot,2024,10,3630,14390154.86,8959804.64
Sucursal Norte,Pinot Noir,2024,10,5789,62008975.56,38321660.62
Sucursal Norte,Chardonnay,2024,10,6168,32720677.91,25390924.9
Sucursal Norte,Sauvignon Blanc,2024,10,3624,13282484.44,8467855.2
Sucursal Centro,Cabernet Sauvignon,2024,10,6873,41237167.99,28489008.33
Sucursal Centro,Merlot,2024,10,3849,15066584.27,9756060.8
Sucursal Centro,Pinot Noir,2024,10,6435,66498141.89,43109760.63
Sucursal Centro,Chardonnay,2024,10,7044,41367246.04,27831333.96
Sucursal Centro,Sauvignon Blanc,2024,10,3231,11535848.63,7002195.15
Sucursal Sur,Cabernet Sauvignon,2024,10,7533,46460998.33,36443118.57
Sucursal Sur,Merlot,2024,10,3661,13174987.47,9171998.29
Sucursal Sur,Pinot Noir,2024,10,6474,62698278.43,49020135.21
Sucursal Sur,Chardonnay,2024,10,6127,35618778.44,26922196.7
Sucursal Sur,Sauvignon Blanc,2024,10,3610,14454388.56,10132294.94
Sucursal Norte,Cabernet Sauvignon,2024,11,7231,44501059.54,34532955.04
Sucursal Norte,Merlot,2024,11,3866,13526867.8,9120087.93
Sucursal Norte,Pinot Noir,2024,11,6678,65832975.01,39583708.8
Sucursal Norte,Chardonnay,2024,11,6907,39761470.74,30065931.92
Sucursal Norte,Sauvignon Blanc,2024,11,3421,12788178.69,8184897.41
Sucursal Centro,Cabernet Sauvignon,2024,11,7241,47845108.42,35251305.73
Sucursal Centro,Merlot,2024,11,3884,15235468.73,11116021.03
Sucursal Centro,Pinot Noir,2024,11,6456,60172860.86,36493495.6
Sucursal Centro,Chardonnay,2024,11,6451,34219860.59,24696743.87
Sucursal Centro,Sauvignon Blanc,2024,11,3279,11413732.57,6918229.77
Sucursal Sur,Cabernet Sauvignon,2024,11,6730,41447416.12,27599096.22
Sucursal Sur,Merlot,2024,11,3682,12906038.21,8755860.85
Sucursal Sur,Pinot Noir,2024,11,5827,56128293.12,36644523.4
Sucursal Sur,Chardonnay,2024,11,6548,39489686.8,30532045.24
Sucursal Sur,Sauvignon Blanc,2024,11,3544,12420831.94,8369640.85
Sucursal Norte,Cabernet Sauvignon,2024,12,6869,43809183.16,33254786.8
Sucursal Norte,Merlot,2024,12,4210,14659424.45,9588853.54
Sucursal Norte,Pinot Noir,2024,12,6513,65155563.29,43824429.59
Sucursal Norte,Chardonnay,2024,12,6069,33985839.01,26859862.01
Sucursal Norte,Sauvignon Blanc,2024,12,3597,14309360.54,10572233.37
Sucursal Centro,Cabernet Sauvignon,2024,12,7560,48080332.2,37130841.09
Sucursal Centro,Merlot,2024,12,4366,16839346.07,10493743.84
Sucursal Centro,Pinot Noir,2024,12,6728,67528078.17,45868189.71
Sucursal Centro,Chardonnay,2024,12,7028,37729363.86,23987651.04
Sucursal Centro,Sauvignon Blanc,2024,12,3374,12714681.1,9699083.11
Sucursal Sur,Cabernet Sauvignon,2024,12,8035,52453372.62,31623716.94
Sucursal Sur,Merlot,2024,12,3987,13791090.09,10802403.54
Sucursal Sur,Pinot Noir,2024,12,6430,60458073.24,37772329.5
Sucursal Sur,Chardonnay,2024,12,5938,35466998.39,27525278.0
Sucursal Sur,Sauvignon Blanc,2024,12,3447,13784280.4,10426693.05
